Cliente_ID,Nombre,Pais_Cliente,Ocupacion,Ingreso_Mensual,Nivel_Educativo,Genero,Edad,Estado_Civil,Canal_Adquisicion,Nivel_Satisfaccion,Fecha_Alta,Ciudad_Cliente,Telefono,Email
311029,Kristin Williams,Brasil,Independiente,3813.45,Básico,F,45,Unión Libre,Campaña,Alto,2023-01-07,Petersonshire,610-647-9404x400,tammylong@walton-carpenter.info
215093,Courtney Wilkinson,Estados Unidos,Empleado,5857.79,Posgrado,,46,Unión Libre,Tienda,Bajo,07/01/2023,Lake Caitlinfurt,+1-953-567-1831,william55@sanders.com
519516,Danny Perry,Chile,Empleado,11997.91,Básico,M,68,Soltero,Tienda,Bajo,2023-01-07,West Steven,0249604249,atodd@yahoo.com
614455,Ronald Brown,Estados Unidos,Independiente,5537.99,Posgrado,M,67,Unión Libre,Tienda,Alto,07/01/2023,Benjaminburgh,787-419-0323x78006,bmorales@hotmail.com
706209,Alexis Hanson,Estados Unidos,Estudiante,1181.17,Tecnólogo,,66,Soltero,Referido,Bajo,2023-01-07,Ashleyfurt,676.616.1240x596,katherine74@schwartz-rodgers.net
346026,Kimberly Guzman,España,Empleado,5012.66,Tecnólogo,F,58,Soltero,Web,Alto,2023-01-07,North Victorfurt,001-677-060-4530x1215,pgreen@garcia.com
211017,Tony Barker,España,Independiente,7983.03,Básico,M,56,Soltero,Tienda,Alto,2023-01-07,Kyleshire,(288)923-8177x427,tannertimothy@smith.com
383731,Jason King,Canadá,Independiente,3088.77,Posgrado,F,48,Soltero,Campaña,Alto,2023-01-07,North George,001-220-299-7915x65260,jdaniels@yahoo.com
548239,Jane Woodward,Estados Unidos,Empleado,3893.79,Posgrado,F,58,Unión Libre,Campaña,Alto,2023-01-08,Hawkinsland,467-510-1536x35024,nsmith@silva-palmer.com
884346,Mr. John Craig,Ecuador,Independiente,4573.13,Técnico,M,47,Unión Libre,Tienda,Alto,2023-01-08,Christophershire,(602)797-8866,anne56@clark-lynn.com
235081,William Deleon,Perú,Desempleado,5311.95,Básico,F,40,Casado,Referido,Medio,08/01/2023,Woodwardshire,684.194.0349x7743,tlandry@yahoo.com
540607,Matthew Fitzgerald,Perú,Estudiante,11991.53,Posgrado,,23,Unión Libre,Tienda,Medio,2023-01-08,New Jasmine,+1-190-594-9861,kristen92@thompson-clay.biz
127268,Marc Powell,Ecuador,Empleado,954.04,Básico,F,51,Unión Libre,Web,Bajo,2023-01-08,Lake Alexanderfurt,+1-309-674-5029x72856,lindseysharon@smith.info
125014,Sandra Hall,México,Empleado,9619.69,Técnico,F,59,Divorciado,Campaña,Medio,08/01/2023,Cortezville,001-709-941-8580x990,richardsbrandon@yahoo.com
200122,Juan Haynes,Colombia,Estudiante,1785.76,Posgrado,F,25,Soltero,Tienda,Bajo,2023-01-08,New Ronaldland,661.240.6148x9600,alexander68@yahoo.com
741845,Stephen Moore,México,Estudiante,7067.44,Técnico,M,35,Soltero,Referido,Alto,2023-01-08,New Ronaldland,682-945-0878,schroederrenee@hotmail.com
224130,April Solomon,Argentina,Estudiante,1556.54,Universitario,M,18,Casado,Web,Alto,2023-01-08,New Frank,(838)098-0895x6323,linda45@gmail.com
881275,Daniel Lewis,Colombia,Empleado,,Posgrado,F,30,Soltero,Campaña,Medio,2023-01-08,West Andreatown,+1-305-690-2435,steven20@gmail.com
481782,Tricia Walker,Brasil,Independiente,1149.13,Básico,M,25,Divorciado,Referido,Medio,2023-01-08,Brewerville,523.528.4446,saracastaneda@yahoo.com
747828,Shirley Jensen,Perú,Empleado,11284.46,Tecnólogo,F,74,Soltero,Tienda,Medio,2023-01-08,Turnertown,001-040-941-5796x63470,wilsonchristina@harrison-jackson.com
328075,Dr. Dustin Patrick,Estados Unidos,Independiente,7676.91,Posgrado,M,33,Unión Libre,Campaña,Alto,2023-01-08,West Lindsey,001-882-508-0279x90012,higginssara@jensen.com
260418,Robert Huang,Argentina,Desempleado,6461.9,Tecnólogo,M,53,Divorciado,Web,Alto,2023-01-08,Russellside,330-667-3351x748,marshallrobert@robinson.com
526312,Jorge Hansen,Perú,Estudiante,9135.53,Básico,M,64,Unión Libre,Web,Alto,08/01/2023,North Michael,+1-747-160-8841x60665,jared05@hotmail.com
274672,Daniel Wilson,Ecuador,Desempleado,9557.72,Técnico,F,59,Soltero,Tienda,Bajo,2023-01-08,New Bobhaven,001-960-425-9131x019,anitabrown@carter-harris.com
487073,Gary Mitchell,España,Empleado,5451.99,Básico,F,30,Unión Libre,Web,Alto,2023-01-08,Sarahville,2287453658,jordanbeth@gmail.com
342787,Paula Clark,Brasil,Estudiante,8406.03,Posgrado,,48,Soltero,Campaña,Bajo,2023-01-08,Lake Barbara,703-914-2796,mcole@murray.com
807703,Rachel Hughes,Canadá,Independiente,7094.51,Posgrado,F,26,Soltero,Campaña,Bajo,08/01/2023,Johnhaven,001-235-705-6949,robin77@collins.com
270529,James Thomas,España,Empleado,2972.9,Posgrado,M,66,Divorciado,Web,Alto,2023-01-08,East Adam,001-720-181-5787x29834,andersondrew@wright.biz
453161,Kelly Avery,Colombia,Independiente,3253.78,Básico,M,72,Divorciado,Campaña,Bajo,2023-01-08,Moranberg,+1-722-455-4283x26341,brookspamela@mcguire.biz
547819,Lee Wilson,México,Independiente,9833.21,Universitario,M,47,Casado,Web,Bajo,08/01/2023,Dustintown,(735)034-1471,staffordkyle@yahoo.com
285405,Brandy Smith,México,Estudiante,9106.48,,M,70,Divorciado,Tienda,Medio,2023-01-08,New Jeremy,3683226096,riverajoseph@gmail.com
406550,Jacob Martinez,Chile,Estudiante,9305.88,Posgrado,M,49,Casado,Web,Alto,2023-01-08,Lopezmouth,001-709-429-7280,katieschwartz@mendoza-sanchez.com
171216,Lisa Rodgers,Brasil,Empleado,,Técnico,M,66,Unión Libre,Referido,Bajo,2023-01-09,East Mackenzie,4992235959,holmesjustin@montoya.com
966028,Michael Kim,España,Estudiante,10059.46,Básico,F,51,Casado,Campaña,Medio,2023-01-09,Pearsontown,113-534-6498,mcmahoncody@hicks.com
978281,Lindsey Jordan,Canadá,Empleado,,Básico,F,19,Divorciado,Tienda,Bajo,2023-01-09,Lake Brad,568.749.6063x5372,victorpeters@hotmail.com
189525,Jessica Cordova,Chile,Desempleado,11922.11,Universitario,F,32,Casado,Campaña,Alto,2023-01-09,Kimberlybury,428.240.2426x473,laura14@yahoo.com
291020,Tammy Myers,España,Estudiante,8855.04,Tecnólogo,M,68,Soltero,Referido,Medio,2023-01-09,Adamsfurt,4836559998,damon24@yahoo.com
824633,John Manning,Brasil,Estudiante,,Básico,M,27,Divorciado,Tienda,Alto,2023-01-09,West Michaelfort,001-219-080-1175,weisstroy@barrett.com
964379,Brian Montoya,Canadá,Estudiante,9238.06,Posgrado,M,60,Casado,Referido,Bajo,2023-01-09,Nicholemouth,692.280.7647x23674,hjohnson@gmail.com
611504,Kayla York,México,Empleado,10855.22,,F,71,Divorciado,Web,Medio,2023-01-09,Jonesbury,065.455.9099,sheppardtracy@stone.com
178234,Tyler Miller,Brasil,Independiente,6945.82,Posgrado,F,29,Soltero,Web,Bajo,2023-01-09,Dominiqueberg,001-209-124-7301,egalloway@yahoo.com
533193,Patrick Williams,Canadá,Independiente,10548.34,Posgrado,M,24,Soltero,Tienda,Alto,2023-01-09,Robersonberg,(015)783-2124x5405,yreed@miller-santana.com
436238,Victor Pruitt,España,Independiente,11133.9,Posgrado,F,18,Unión Libre,Referido,Medio,2023-01-09,Anthonybury,275.626.5045x64087,josephwest@gill.biz
846770,Bryce Cox,Ecuador,Desempleado,5615.42,Posgrado,F,73,Divorciado,Campaña,Bajo,09/01/2023,Johnton,6558685936,janet31@duncan-castillo.org
285593,David Soto,Argentina,Estudiante,6480.83,Posgrado,M,50,Unión Libre,Referido,Bajo,2023-01-09,Barrtown,(878)371-7281x2793,greenstephanie@gmail.com
865453,Maria Saunders,Colombia,Independiente,1854.94,Técnico,M,43,Casado,Campaña,Alto,09/01/2023,New Kaylaberg,(819)605-4764x76039,alejandrokelly@coleman.com
388590,David Jefferson,Argentina,Estudiante,1889.36,Universitario,F,18,Casado,Referido,Alto,2023-01-09,North Michellemouth,+1-947-684-6847x5472,nicole36@rios.net
262913,Matthew Simon,México,Empleado,5622.09,Tecnólogo,M,27,Unión Libre,Web,Bajo,09/01/2023,South Gabriel,+1-868-431-7236,kingkatie@yahoo.com
351352,Christine Vargas,Perú,Empleado,9086.54,Universitario,M,44,Divorciado,Tienda,Alto,2023-01-09,Hawkinsland,083-066-9635,charlesgutierrez@acevedo.net
790323,Jacob Williams,Perú,Empleado,2823.1,Básico,M,65,Casado,Tienda,Bajo,09/01/2023,Dominiqueberg,+1-366-553-0384x179,brandi61@gmail.com
886023,Ashley Mcdonald,México,Empleado,9772.36,Técnico,M,23,Divorciado,Tienda,Medio,2023-01-09,Christopherhaven,894-046-5751x5761,usmall@yahoo.com
299024,Kristen Ortiz MD,Brasil,Independiente,11458.16,Tecnólogo,F,29,Casado,Tienda,Medio,09/01/2023,Tammyland,945.974.3235,eric45@reyes.org
256624,Kari Walker,Canadá,Empleado,4172.02,Técnico,F,31,Unión Libre,Referido,Bajo,2023-01-09,Craigport,267.377.6797x5014,cfields@smith.com
867975,Roberta Warren,Canadá,Independiente,10446.24,Universitario,M,39,Unión Libre,Referido,Medio,2023-01-09,Craigport,(704)461-9673x99263,michaeljohnson@stephens.com
574697,Steven Alvarado,Perú,Estudiante,10868.63,Tecnólogo,F,56,Soltero,Tienda,Medio,2023-01-09,West Andreatown,508.479.2391,david01@yahoo.com
585021,Edward Morris,Estados Unidos,Desempleado,1051.56,Tecnólogo,M,55,Unión Libre,Campaña,Alto,2023-01-09,Christopherberg,8652835722,melissashort@summers.com
664027,Lori Pham,Ecuador,Empleado,8270.75,Tecnólogo,F,20,Casado,Tienda,Bajo,2023-01-10,Brownshire,+1-773-426-3258x69339,valerie56@white.com
931061,Brianna Lee,Chile,Independiente,2737.09,Técnico,F,30,Divorciado,Tienda,Alto,10/01/2023,Archerchester,001-828-466-9414x19267,rachel91@yahoo.com
339357,Diana Waters,Chile,Independiente,11021.97,Técnico,F,70,Casado,Tienda,Alto,10/01/2023,New Jamesburgh,972-202-6940,ishaw@jones.com
488776,Juan Wiley,Canadá,Empleado,2392.85,Posgrado,F,53,Unión Libre,Campaña,Medio,10/01/2023,Turnerport,001-672-025-0757x1742,zwilliams@kline.com
356839,Zoe Davis,México,Desempleado,5029.94,Tecnólogo,M,28,Soltero,Campaña,Alto,2023-01-10,Nicholemouth,638.734.4558x53630,galexander@gmail.com
759614,Jon Escobar,México,Empleado,,Técnico,F,20,Divorciado,Referido,Bajo,2023-01-10,Andrewmouth,281.835.5694x3679,dillonsamantha@fox.net
794246,Nathan Harvey,Brasil,Estudiante,5854.79,Tecnólogo,F,58,Casado,Campaña,Medio,2023-01-10,Warrenburgh,(128)808-9003x584,lauren91@gmail.com
518385,Noah Brown,Argentina,Estudiante,9011.2,Universitario,,34,Casado,Referido,Alto,2023-01-10,Oneillland,(013)267-1217,adam28@yahoo.com
777735,Angela Kerr,Chile,Independiente,1460.65,Básico,F,74,Casado,Referido,Bajo,2023-01-10,Warrenburgh,325-768-5071x006,ryanvilla@yahoo.com
214529,Theresa Wilson,Argentina,Independiente,1690.44,Posgrado,F,24,Soltero,Referido,Medio,2023-01-10,Ashleyfurt,+1-495-053-0933x722,tanyacruz@singh.org
110521,Michelle Hansen,Colombia,Independiente,11945.82,Tecnólogo,,32,Soltero,Referido,Medio,10/01/2023,Lake Alexanderfurt,234.270.8566x121,rgarcia@hopkins.com
166112,Kevin Harrison,Chile,Empleado,1535.94,Técnico,F,53,Soltero,Campaña,Medio,10/01/2023,South Michaelchester,001-377-324-5426,knappalexis@estrada.org
658738,Lawrence Melton,Perú,Desempleado,6253.85,Básico,F,34,Casado,Tienda,Bajo,2023-01-10,Lake Seanchester,171.533.3238x96518,ejones@hotmail.com
528594,John Prince,Canadá,Independiente,7064.9,Tecnólogo,F,48,Unión Libre,Campaña,Medio,2023-01-10,Petersonshire,001-477-797-9431,william02@gmail.com
165409,Kimberly Mendoza,Chile,Empleado,8038.9,Tecnólogo,F,58,Divorciado,Web,Alto,2023-01-10,South Andrewton,140-811-0324,ymcclure@hotmail.com
527507,Rachel Lewis,España,Empleado,3440.63,Posgrado,M,34,Divorciado,Tienda,Bajo,10/01/2023,Carolside,001-561-749-9315x14752,bspencer@yahoo.com
634305,James Oliver,Chile,Independiente,4337.5,Básico,M,29,Divorciado,Web,Medio,2023-01-10,Jasontown,826.744.3069,arthurjackson@lee-smith.net
114753,David Walter,Perú,Desempleado,8652.06,Universitario,F,65,Soltero,Campaña,Bajo,10/01/2023,Christopherport,045-863-3738,jordan23@king.com
401505,Lisa Rivers,Chile,Empleado,7078.71,,M,51,Casado,Tienda,Bajo,2023-01-10,Lopezmouth,466.585.0056x516,vsimon@gmail.com
878253,Jennifer Patton,Estados Unidos,Estudiante,5047.74,Universitario,M,23,Casado,Referido,Bajo,2023-01-10,Stevenfurt,385.739.6249x11595,sharon47@martin-reyes.com
397156,Seth Waller,México,Estudiante,3759.07,Posgrado,M,25,Casado,Campaña,Medio,10/01/2023,North Christopherberg,543-176-3800x8503,ssmith@gmail.com
114804,Stacey Woods,Ecuador,Independiente,11494.36,Técnico,M,46,Unión Libre,Campaña,Bajo,2023-01-10,South Mary,523-811-3566,cummingsamy@gmail.com
827299,Jessica Lopez,Estados Unidos,Independiente,9725.69,Universitario,M,24,Casado,Campaña,Bajo,10/01/2023,Johnhaven,(099)251-8365x1799,fcook@reyes-jordan.com
503689,Meghan Moore,Perú,Independiente,3585.85,Básico,F,38,Soltero,Web,Medio,10/01/2023,East Paigechester,001-602-559-6445x608,wendy90@hotmail.com
963574,Thomas Taylor,Canadá,Desempleado,7675.74,Básico,F,52,Soltero,Referido,Medio,2023-01-11,Ellisonstad,(316)601-0044x749,jennifer02@johnson.biz
704877,Tami Moore,Canadá,Empleado,3002.83,Universitario,F,34,Unión Libre,Referido,Bajo,2023-01-11,South Brandy,989-369-9143x582,robinsmith@yahoo.com
805839,Michelle Brown,Estados Unidos,Independiente,6456.48,Tecnólogo,F,60,Soltero,Web,Bajo,2023-01-11,Sarahville,540.017.3025,kaitlinrodriguez@martin-humphrey.org
691310,Carl Ross,Chile,Independiente,6356.86,,M,32,Unión Libre,Referido,Bajo,2023-01-11,South Brandon,001-183-567-4148x958,crawforddouglas@nixon.com
933162,Kevin Smith,España,Empleado,4405.14,Técnico,F,43,Divorciado,Referido,Bajo,2023-01-11,Josephstad,(193)954-8412x1030,jjohnson@thomas.net
659063,Vanessa Roach,México,Independiente,3912.5,Técnico,F,43,Divorciado,Referido,Alto,11/01/2023,South Daniel,543.160.4925x276,gary48@hotmail.com
519899,Sarah Williams,España,Desempleado,11768.08,Tecnólogo,M,44,Divorciado,Web,Medio,11/01/2023,Haydenborough,522.467.7419,jonesrichard@gmail.com
354730,Daniel Fisher,Brasil,Desempleado,10091.02,Posgrado,F,24,Casado,Referido,Bajo,2023-01-11,Michaelside,+1-019-797-4833x542,stevepatterson@hotmail.com
672021,Wyatt Walker,España,Empleado,10447.93,,M,71,Unión Libre,Campaña,Medio,2023-01-11,Loganbury,0059346729,vwilson@middleton.com
674319,Daniel Porter,Argentina,Desempleado,7809.47,Tecnólogo,M,47,Divorciado,Web,Bajo,2023-01-11,Lake Laura,001-684-964-7892x332,melinda91@ruiz.com
469722,Julie Salas,Argentina,Desempleado,11216.1,Posgrado,M,47,Soltero,Referido,Bajo,11/01/2023,Lake Cristianside,620.658.3443,qlewis@yahoo.com
452075,Jasmine Riley,Perú,Independiente,11542.33,Básico,M,45,Divorciado,Campaña,Medio,2023-01-11,Collinsport,707-632-4732x68076,rhonda62@gmail.com
659752,Leah Johnson,Colombia,Estudiante,1760.62,Universitario,F,69,Casado,Campaña,Alto,2023-01-11,South Connormouth,(301)211-7094,jeffreymcgee@yahoo.com
604257,John Lewis,España,Estudiante,10904.19,Básico,M,49,Soltero,Web,Medio,2023-01-11,Tammyland,(490)391-5514,chad39@jones-davis.biz
182553,Cynthia Vasquez,Colombia,Estudiante,3258.58,Tecnólogo,M,70,Unión Libre,Campaña,Alto,2023-01-11,Port Victoria,109-799-0514x94580,adam75@king-west.info
269013,Ryan Hull,Ecuador,Independiente,9107.56,Posgrado,F,26,Casado,Campaña,Medio,2023-01-11,Williamsville,+1-749-315-8316x9847,tbrown@ross-day.info
194648,Matthew Patel,México,Empleado,6755.1,Posgrado,F,39,Soltero,Campaña,Bajo,2023-01-11,West Paige,679.181.1834,kayleeyoung@cummings.com
772124,Joshua Elliott,España,Independiente,10873.2,Técnico,F,68,Unión Libre,Referido,Medio,2023-01-11,Alexanderview,(047)382-5055x718,stephenbanks@peterson-conley.com
360581,Kenneth Martinez MD,Chile,Desempleado,8293.34,,F,30,Divorciado,Campaña,Bajo,2023-01-11,West Rodneyberg,809-760-8686,brad75@hotmail.com
645231,Brian Sanders,Canadá,Estudiante,10033.77,Universitario,M,68,Unión Libre,Web,Alto,2023-01-11,Michaelside,(183)045-9478,jimenezmichael@yahoo.com
361736,Michael Huang,Chile,Estudiante,10616.83,Tecnólogo,M,42,Divorciado,Referido,Bajo,2023-01-11,Port Victoria,(379)226-5243x6862,christina47@jenkins.info
556412,Amanda Cunningham,Chile,Independiente,10990.77,Posgrado,F,18,Divorciado,Web,Alto,2023-01-11,South Jamesbury,001-704-674-5521x147,kevinmunoz@hotmail.com
316841,John Montes,Canadá,Independiente,3923.64,Básico,M,29,Casado,Referido,Alto,2023-01-11,New Frank,300.589.0287x423,moorenathaniel@gomez.com
586629,Gregory Graham,Brasil,Desempleado,11245.38,Básico,F,48,Casado,Referido,Bajo,11/01/2023,New Josephmouth,(198)328-6770x8500,victoria01@hotmail.com
683592,Theresa Sellers,Canadá,Estudiante,2095.81,Tecnólogo,F,57,Soltero,Web,Bajo,2023-01-12,Lynchport,001-598-473-6282x139,simpsonshelly@davis-rios.info
631559,Kristine Thomas,Brasil,Empleado,11800.05,Posgrado,M,35,Soltero,Referido,Alto,2023-01-12,South Erik,+1-463-782-1742x36097,wcoffey@johnson-barrett.org
307373,Ashley Burns,Estados Unidos,Empleado,11339.35,Técnico,F,38,Soltero,Referido,Alto,2023-01-12,Rubenside,001-952-745-0488x406,jessicaguerrero@gmail.com
318282,Zachary Heath,España,Desempleado,8752.41,Tecnólogo,M,20,Unión Libre,Tienda,Bajo,2023-01-12,Crossstad,(793)143-3811x7840,candace29@watkins-holloway.org
858358,David Elliott,Ecuador,Estudiante,11539.64,Técnico,M,33,Casado,Campaña,Alto,2023-01-12,Kathyfurt,001-911-619-6754x6154,lucasbowman@gmail.com
784719,Elizabeth Martin,Estados Unidos,Independiente,8551.69,Básico,F,29,Unión Libre,Campaña,Alto,12/01/2023,New Frank,(037)259-8218x262,vgarza@hotmail.com
954643,Maria Jacobson,México,Estudiante,8814.32,Tecnólogo,M,35,Unión Libre,Web,Alto,2023-01-12,South Michaelchester,570-963-2300x1601,michellehammond@yahoo.com
698305,Patricia Blevins,Argentina,Desempleado,10435.74,Técnico,M,18,Unión Libre,Tienda,Alto,2023-01-12,South Michaelchester,+1-906-948-1503x952,barbara32@wilson.com
866683,Mary Lewis,Colombia,Estudiante,5537.74,Tecnólogo,M,42,Casado,Tienda,Bajo,2023-01-12,North Adrian,061.380.0970,harveyjonathan@thompson-lopez.com
808522,Lawrence Lee,Argentina,Estudiante,4459.45,Básico,M,36,Casado,Web,Alto,12/01/2023,Kathyfurt,382.395.7612x7954,timothy97@yahoo.com
505363,Sarah Walker,España,Desempleado,10887.61,Posgrado,M,52,Divorciado,Campaña,Bajo,12/01/2023,North Michellemouth,984-181-8136,gcurtis@gmail.com
458924,Justin Medina,Argentina,Empleado,4046.55,Posgrado,M,32,Unión Libre,Campaña,Bajo,2023-01-12,Lake Erin,(408)264-5717,espinozajessica@bautista.com
821255,Stacy Strong,México,Independiente,7221.5,Posgrado,F,49,Divorciado,Web,Bajo,2023-01-12,South Andrewton,+1-748-261-6172x7938,ykim@hernandez-stone.com
944096,Bill Goodman MD,México,Independiente,11593.01,Básico,M,20,Soltero,Web,Medio,2023-01-12,Lake Christopherfort,(183)851-0479x71476,mcgeeedward@campbell-chapman.com
220114,Kyle Warner Jr.,Brasil,Independiente,4851.17,Tecnólogo,F,67,Unión Libre,Tienda,Bajo,2023-01-12,Debrachester,974.914.1817x082,myersbobby@hayes.com
619914,Adam Callahan,Chile,Desempleado,8225.22,Básico,F,49,Unión Libre,Tienda,Bajo,2023-01-12,Christopherport,(990)875-6087x5027,vdunn@hotmail.com
400221,Sarah Santiago,Colombia,Independiente,3273.26,Básico,F,23,Divorciado,Tienda,Medio,2023-01-12,Lake Daniel,001-599-122-1757,theresabell@watson.com
705561,Christina Meyers,España,Desempleado,1265.37,Posgrado,M,54,Casado,Tienda,Medio,2023-01-12,South William,237-769-1298,jessica15@yahoo.com
624464,Jeffrey Fisher,México,Estudiante,4958.98,Técnico,F,73,Soltero,Tienda,Bajo,2023-01-12,Patriciaton,115.025.6553,jason80@gmail.com
661680,Trevor Mclean,México,Estudiante,11681.6,Técnico,M,71,Soltero,Referido,Bajo,12/01/2023,Fernandezview,671-576-0766x9239,lisa69@yahoo.com
194124,Dustin Stone,Colombia,Estudiante,5853.48,Tecnólogo,M,22,Divorciado,Web,Bajo,2023-01-12,Torresfurt,420.562.1084x48719,meganhughes@gmail.com
893037,Maureen James,Chile,Estudiante,1438.82,Tecnólogo,M,69,Unión Libre,Web,Medio,2023-01-12,Cannonbury,861-588-1163x671,jared98@yahoo.com
323083,Anne Maldonado,Canadá,Estudiante,5461.83,Tecnólogo,M,38,Casado,Web,Alto,2023-01-12,South Michael,001-341-179-2050x53271,anitarobinson@kelly-cardenas.com
411244,Jasmine Koch,Ecuador,Estudiante,11577.71,Técnico,F,64,Soltero,Tienda,Bajo,2023-01-12,Travisville,001-739-543-3792x7306,silvaelizabeth@murphy-robinson.com
986961,Patrick Lam,México,Empleado,4552.03,Universitario,F,58,Divorciado,Tienda,Medio,2023-01-13,Lake Allison,+1-202-293-4639x55839,blackwellsheila@flynn-hartman.com
374301,Erin Miller,Canadá,Desempleado,3225.97,Universitario,F,19,Unión Libre,Tienda,Alto,2023-01-13,Lake Diana,717.239.4890,kevinleonard@smith.com
759710,Michele Solis,Estados Unidos,Empleado,3773.79,Universitario,F,61,Soltero,Referido,Medio,2023-01-13,Benjamintown,001-620-290-0284x3720,jason91@hotmail.com
316110,Angela Reyes,Brasil,Independiente,4272.75,Técnico,F,63,Casado,Campaña,Medio,2023-01-13,Taylorport,001-317-388-3437,harveyjames@hotmail.com
580444,Samantha Bryant,Chile,Independiente,9984.98,Tecnólogo,M,51,Unión Libre,Tienda,Alto,2023-01-13,Torresfurt,149-854-0986x892,joshuawilliams@yahoo.com
694582,Beth Singleton,Colombia,Empleado,7874.92,Tecnólogo,M,54,Casado,Tienda,Bajo,13/01/2023,Taylorstad,(931)476-8097x8603,taylorkristine@carroll.com
264713,Jerry Cordova,Perú,Independiente,7341.56,,F,22,Divorciado,Web,Alto,2023-01-13,North Thomasshire,302.806.5739,snydercarla@martin.biz
949513,Jason Walker,Argentina,Independiente,1371.28,Básico,M,32,Unión Libre,Referido,Alto,2023-01-13,Jamesmouth,(897)049-7842x091,grosslisa@yahoo.com
591659,Kathryn Johnson,Argentina,Independiente,3981.94,Básico,M,20,Divorciado,Web,Bajo,2023-01-13,Charlotteview,(778)294-6861,wmoore@gmail.com
645361,Robert Woodard,México,Independiente,8644.37,Universitario,F,62,Divorciado,Campaña,Bajo,2023-01-13,Lake Hunterbury,001-617-695-0721x225,marymcintyre@roach-franco.com
711249,Andrew Robles,Perú,Empleado,5183.05,Técnico,M,43,Soltero,Tienda,Medio,2023-01-13,West Michaelfort,(249)845-5496x0701,darinsmith@miller-stone.com
